,0,1,2,3,4,5
19,dip_exchange,1975,closeness_centrality,143,0.6473197084915848,"{2: 0.922077922077922, 20: 0.8765432098765432, 31: 0.4982456140350877, 41: 0.5546875, 42: 0.5657370517928287, 51: 0.5634920634920635, 52: 0.568, 53: 0.5144927536231884, 55: 0.4965034965034965, 70: 0.6574074074074074, 90: 0.5819672131147541, 91: 0.5725806451612904, 92: 0.5819672131147541, 93: 0.5772357723577236, 94: 0.6173913043478261, 95: 0.6042553191489362, 100: 0.6396396396396397, 101: 0.6666666666666666, 110: 0.5482625482625483, 130: 0.6094420600858369, 135: 0.6513761467889908, 140: 0.7282051282051282, 145: 0.6042553191489362, 150: 0.5867768595041323, 155: 0.6200873362445415, 160: 0.7319587628865979, 165: 0.6283185840707964, 200: 0.9281045751633987, 205: 0.5590551181102362, 210: 0.8875, 211: 0.8930817610062893, 212: 0.7282051282051282, 220: 0.9342105263157895, 225: 0.8875, 230: 0.7845303867403315, 235: 0.6698113207547169, 260: 0.8987341772151899, 265: 0.7135678391959799, 290: 0.7593582887700535, 305: 0.8352941176470589, 310: 0.7675675675675676, 315: 0.7473684210526316, 325: 0.9044585987261147, 338: 0.6255506607929515, 345: 0.8068181818181818, 350: 0.7395833333333334, 352: 0.5941422594142259, 355: 0.7171717171717171, 360: 0.7802197802197802, 365: 0.7932960893854749, 375: 0.7553191489361702, 380: 0.8711656441717791, 385: 0.8304093567251462, 390: 0.8452380952380952, 395: 0.5941422594142259, 404: 0.5126353790613718, 411: 0.5107913669064749, 420: 0.570281124497992, 432: 0.5991561181434599, 433: 0.6635514018691588, 434: 0.5867768595041323, 435: 0.5916666666666667, 436: 0.5916666666666667, 437: 0.6094420600858369, 438: 0.6425339366515838, 439: 0.5358490566037736, 450: 0.5843621399176955, 451: 0.5612648221343873, 452: 0.6666666666666666, 461: 0.5634920634920635, 471: 0.6068376068376068, 475: 0.696078431372549, 481: 0.570281124497992, 482: 0.5819672131147541, 483: 0.5590551181102362, 490: 0.6513761467889908, 500: 0.6173913043478261, 501: 0.6543778801843319, 510: 0.6425339366515838, 516: 0.5612648221343873, 517: 0.570281124497992, 520: 0.5892116182572614, 530: 0.6604651162790698, 551: 0.6574074074074074, 553: 0.5461538461538461, 560: 0.5461538461538461, 570: 0.5399239543726235, 571: 0.5419847328244275, 572: 0.5182481751824818, 580: 0.570281124497992, 590: 0.5525291828793775, 600: 0.6635514018691588, 615: 0.7357512953367875, 616: 0.6926829268292682, 620: 0.6543778801843319, 625: 0.6425339366515838, 630: 0.7064676616915423, 640: 0.7675675675675676, 651: 0.8452380952380952, 652: 0.6484018264840182, 660: 0.7553191489361702, 663: 0.6367713004484304, 666: 0.6120689655172413, 670: 0.6484018264840182, 678: 0.5991561181434599, 690: 0.6574074074074074, 692: 0.5525291828793775, 694: 0.5748987854251012, 696: 0.5657370517928287, 698: 0.5482625482625483, 700: 0.6367713004484304, 713: 0.5378787878787878, 732: 0.6794258373205742, 740: 0.8452380952380952, 750: 0.8255813953488372, 770: 0.7675675675675676, 771: 0.6396396396396397, 775: 0.5966386554621849, 780: 0.6396396396396397, 790: 0.5991561181434599, 800: 0.6283185840707964, 812: 0.5657370517928287, 817: 0.5358490566037736, 820: 0.6339285714285714, 830: 0.5916666666666667, 840: 0.6228070175438597, 850: 0.6454545454545455, 900: 0.6995073891625616, 910: 0.5071428571428571, 920: 0.6147186147186147, 950: 0.5089605734767025, 40: 0.6484018264840182, 645: 0.6761904761904762, 710: 0.7634408602150538, 339: 0.5772357723577236, 484: 0.5612648221343873, 680: 0.5772357723577236, 712: 0.5772357723577236, 731: 0.6255506607929515, 816: 0.5819672131147541, 811: 0.47019867549668876, 781: 0.445141065830721, 760: 0.39118457300275483}"
20,dip_exchange,1975,eigenvector_centrality,143,0.07593726868139504,"{2: 0.13349758298717768, 20: 0.13083992269093953, 31: 0.005879473355043049, 41: 0.03975435225666041, 42: 0.04462788498566707, 51: 0.042625296946848065, 52: 0.05042904159687987, 53: 0.016884567676954357, 55: 0.005315915420829957, 70: 0.0887926364040301, 90: 0.05644950053337214, 91: 0.052781451402493955, 92: 0.05635930256284903, 93: 0.052637561598492574, 94: 0.07459116386987488, 95: 0.06534460346681598, 100: 0.08148074352091078, 101: 0.09238678523760152, 110: 0.03754041594392067, 130: 0.07197736212430536, 135: 0.08595772078689168, 140: 0.10997660718993486, 145: 0.06953048140472408, 150: 0.05875154032454864, 155: 0.07392050679902022, 160: 0.11085748963377158, 165: 0.07945380180806301, 200: 0.13774640438136665, 205: 0.04865602440462087, 210: 0.1358473504580166, 211: 0.13552532562071912, 212: 0.10700459333958333, 220: 0.13964564163027032, 225: 0.1361243004506892, 230: 0.11552059772255768, 235: 0.09081963053697457, 260: 0.13592352108742992, 265: 0.10151941057379146, 290: 0.11589716806303302, 305: 0.12985629759979808, 310: 0.1183587936461748, 315: 0.11365439423639323, 325: 0.13804192869187745, 338: 0.07702062102529283, 345: 0.12455898137510465, 350: 0.11323144294627678, 352: 0.06853815348847138, 355: 0.10718556416583187, 360: 0.12012533208330203, 365: 0.11996937986767266, 375: 0.11691853859507463, 380: 0.13456825374818673, 385: 0.12974034167526208, 390: 0.1316512070516105, 395: 0.0665160287649939, 404: 0.013040694428021027, 411: 0.011802057712862107, 420: 0.054277446099943, 432: 0.06571838637728257, 433: 0.0885685852776981, 434: 0.06350371367621492, 435: 0.06229653832340176, 436: 0.06370136236078491, 437: 0.0691929409558043, 438: 0.0845644119477445, 439: 0.03023281620444547, 450: 0.058459216166301335, 451: 0.047905950636130054, 452: 0.09111123091187921, 461: 0.050814677206659525, 471: 0.06496665693244778, 475: 0.09991848460031313, 481: 0.05202878443143537, 482: 0.05860365222140014, 483: 0.04485230972465882, 490: 0.0876675308090027, 500: 0.0730329061598548, 501: 0.08855025067904662, 510: 0.08151054798262099, 516: 0.048496427504667636, 517: 0.05259773119778463, 520: 0.061803743323314134, 530: 0.08910959986809995, 551: 0.08590333737213293, 553: 0.03892538683800557, 560: 0.03717300034280696, 570: 0.034300696172805956, 571: 0.03693105491215943, 572: 0.017374386696846496, 580: 0.05458338647907106, 590: 0.042683235648870464, 600: 0.09419896954647702, 615: 0.10915181116405262, 616: 0.10004374117484963, 620: 0.08720951474525858, 625: 0.08455327398228685, 630: 0.10426704515783405, 640: 0.11936589693675283, 651: 0.13165810060118738, 652: 0.08610862151425974, 660: 0.11491096338407654, 663: 0.08355200402172386, 666: 0.06346406083760306, 670: 0.08420089843456187, 678: 0.06757695090641282, 690: 0.09069198509459969, 692: 0.04407324026744564, 694: 0.05351975695956015, 696: 0.045716934842017345, 698: 0.04021275370078094, 700: 0.08395868300244128, 713: 0.022182649054812546, 732: 0.08707212354058703, 740: 0.1307308614364584, 750: 0.12640641791242302, 770: 0.11754580239053437, 771: 0.08217668119037458, 775: 0.06630299826005323, 780: 0.08487512567165585, 790: 0.06687183651837851, 800: 0.07946456040403412, 812: 0.049424146310762196, 817: 0.02481511135628233, 820: 0.08297083969265585, 830: 0.06360902686644358, 840: 0.07704200728189438, 850: 0.08533751419994119, 900: 0.09908659006681055, 910: 0.008815982360873416, 920: 0.0714335830604441, 950: 0.011204398182405175, 40: 0.08186141913830568, 645: 0.09652847229310774, 710: 0.11227264222187967, 339: 0.055443882979670484, 484: 0.04739925383412256, 680: 0.05242934281385265, 712: 0.05111780539058619, 731: 0.06545807445186004, 816: 0.05416327827809164, 811: 0.007846738597996393, 781: 0.002606500167223967, 760: 0.0010864712992717004}"
21,dip_exchange,2000,degree_centrality,190,0.24539125591757172,"{2: 0.91005291005291, 20: 0.656084656084656, 31: 0.015873015873015872, 41: 0.12169312169312169, 42: 0.15873015873015872, 51: 0.13756613756613756, 52: 0.1164021164021164, 53: 0.0582010582010582, 54: 0.031746031746031744, 55: 0.031746031746031744, 56: 0.037037037037037035, 57: 0.031746031746031744, 58: 0.031746031746031744, 60: 0.026455026455026454, 70: 0.4021164021164021, 80: 0.06878306878306878, 90: 0.19576719576719576, 91: 0.15873015873015872, 92: 0.14814814814814814, 93: 0.21164021164021163, 94: 0.23809523809523808, 95: 0.24867724867724866, 100: 0.3386243386243386, 101: 0.42857142857142855, 110: 0.06349206349206349, 115: 0.07407407407407407, 130: 0.2275132275132275, 135: 0.30687830687830686, 140: 0.5291005291005291, 145: 0.18518518518518517, 150: 0.15343915343915343, 155: 0.3333333333333333, 160: 0.43386243386243384, 165: 0.25925925925925924, 200: 0.7989417989417988, 205: 0.24867724867724866, 210: 0.5449735449735449, 211: 0.8571428571428571, 212: 0.12169312169312169, 220: 0.8465608465608465, 225: 0.5132275132275133, 230: 0.5608465608465608, 232: 0.021164021164021163, 235: 0.3862433862433862, 255: 0.8042328042328042, 290: 0.48677248677248675, 305: 0.5873015873015872, 310: 0.43386243386243384, 316: 0.4497354497354497, 317: 0.291005291005291, 325: 0.6984126984126984, 338: 0.10052910052910052, 339: 0.1693121693121693, 343: 0.1164021164021164, 344: 0.2222222222222222, 345: 0.42328042328042326, 346: 0.21164021164021163, 349: 0.14285714285714285, 350: 0.4021164021164021, 352: 0.1693121693121693, 355: 0.43386243386243384, 359: 0.07936507936507936, 360: 0.5185185185185185, 365: 0.7989417989417988, 366: 0.12169312169312169, 367: 0.14814814814814814, 368: 0.13756613756613756, 369: 0.31746031746031744, 370: 0.17989417989417988, 371: 0.10582010582010581, 372: 0.10582010582010581, 373: 0.09523809523809523, 375: 0.37037037037037035, 380: 0.5291005291005291, 385: 0.3862433862433862, 390: 0.455026455026455, 395: 0.0582010582010582, 402: 0.07936507936507936, 404: 0.06349206349206349, 411: 0.0582010582010582, 420: 0.0582010582010582, 432: 0.13756613756613756, 433: 0.2804232804232804, 434: 0.10582010582010581, 435: 0.15343915343915343, 436: 0.1164021164021164, 437: 0.25396825396825395, 438: 0.1693121693121693, 439: 0.1164021164021164, 450: 0.1693121693121693, 451: 0.08465608465608465, 452: 0.24867724867724866, 461: 0.07936507936507936, 471: 0.17989417989417988, 475: 0.4656084656084656, 481: 0.17989417989417988, 482: 0.08465608465608465, 483: 0.08994708994708994, 484: 0.09523809523809523, 490: 0.2962962962962963, 500: 0.14814814814814814, 501: 0.3492063492063492, 510: 0.2804232804232804, 516: 0.08994708994708994, 517: 0.10052910052910052, 522: 0.08994708994708994, 530: 0.4126984126984127, 531: 0.10582010582010581, 540: 0.24867724867724866, 541: 0.20105820105820105, 551: 0.21693121693121692, 552: 0.30687830687830686, 553: 0.10582010582010581, 560: 0.5026455026455026, 565: 0.15343915343915343, 570: 0.0582010582010582, 571: 0.07407407407407407, 572: 0.05291005291005291, 580: 0.1111111111111111, 581: 0.021164021164021163, 590: 0.06878306878306878, 591: 0.031746031746031744, 600: 0.4021164021164021, 615: 0.41798941798941797, 616: 0.328042328042328, 625: 0.2857142857142857, 640: 0.4708994708994709, 651: 0.6613756613756614, 652: 0.32275132275132273, 660: 0.3544973544973545, 663: 0.2751322751322751, 666: 0.43386243386243384, 670: 0.4497354497354497, 679: 0.25925925925925924, 690: 0.3439153439153439, 692: 0.13227513227513227, 694: 0.20105820105820105, 696: 0.328042328042328, 698: 0.19576719576719576, 700: 0.18518518518518517, 701: 0.07407407407407407, 702: 0.06878306878306878, 703: 0.07407407407407407, 704: 0.13756613756613756, 705: 0.2222222222222222, 710: 0.82010582010582, 712: 0.12698412698412698, 732: 0.5396825396825397, 740: 0.693121693121693, 750: 0.6084656084656084, 770: 0.41798941798941797, 771: 0.2698412698412698, 775: 0.164021164021164, 780: 0.20105820105820105, 790: 0.12169312169312169, 800: 0.3386243386243386, 811: 0.15343915343915343, 812: 0.1164021164021164, 816: 0.291005291005291, 820: 0.3333333333333333, 830: 0.2328042328042328, 835: 0.14285714285714285, 840: 0.32275132275132273, 850: 0.41798941798941797, 900: 0.43915343915343913, 910: 0.10052910052910052, 920: 0.23809523809523808, 940: 0.042328042328042326, 950: 0.06349206349206349, 983: 0.015873015873015872, 986: 0.015873015873015872, 987: 0.021164021164021163, 990: 0.026455026455026454, 40: 0.455026455026455, 630: 0.5343915343915344, 645: 0.3492063492063492, 620: 0.48148148148148145, 731: 0.31746031746031744, 713: 0.14285714285714285, 781: 0.026455026455026454, 935: 0.026455026455026454, 955: 0.021164021164021163, 221: 0.031746031746031744, 223: 0.015873015873015872, 331: 0.021164021164021163, 403: 0.021164021164021163, 520: 0.12169312169312169, 760: 0.021164021164021163, 946: 0.015873015873015872, 970: 0.005291005291005291}"
22,dip_exchange,2000,closeness_centrality,190,0.5722801188798059,"{2: 0.9130434782608695, 20: 0.7411764705882353, 31: 0.4896373056994819, 41: 0.5264623955431755, 42: 0.54, 51: 0.5354107648725213, 52: 0.5294117647058824, 53: 0.5121951219512195, 54: 0.504, 55: 0.504, 56: 0.504, 57: 0.504, 58: 0.5, 60: 0.49868073878627966, 70: 0.6237623762376238, 80: 0.5149863760217984, 90: 0.5510204081632653, 91: 0.54, 92: 0.5369318181818182, 93: 0.5575221238938053, 94: 0.564179104477612, 95: 0.5692771084337349, 100: 0.6, 101: 0.6342281879194631, 110: 0.5121951219512195, 115: 0.5149863760217984, 130: 0.5608308605341247, 135: 0.5887850467289719, 140: 0.6774193548387096, 145: 0.5478260869565217, 150: 0.5384615384615384, 155: 0.5981012658227848, 160: 0.6363636363636364, 165: 0.5709969788519638, 200: 0.8289473684210527, 205: 0.5658682634730539, 210: 0.6847826086956522, 211: 0.8709677419354839, 212: 0.5264623955431755, 220: 0.863013698630137, 225: 0.6702127659574468, 230: 0.6923076923076923, 232: 0.49476439790575916, 235: 0.6176470588235294, 255: 0.8325991189427313, 290: 0.6585365853658537, 305: 0.7052238805970149, 310: 0.6363636363636364, 316: 0.6428571428571429, 317: 0.5833333333333334, 325: 0.7651821862348178, 338: 0.5220994475138122, 339: 0.5446685878962536, 343: 0.5279329608938548, 344: 0.5608308605341247, 345: 0.6321070234113713, 346: 0.5575221238938053, 349: 0.5354107648725213, 350: 0.6237623762376238, 352: 0.5415472779369628, 355: 0.6363636363636364, 359: 0.5135869565217391, 360: 0.6725978647686833, 365: 0.8289473684210527, 366: 0.5264623955431755, 367: 0.5338983050847458, 368: 0.5308988764044944, 369: 0.5924764890282131, 370: 0.5431034482758621, 371: 0.5220994475138122, 372: 0.5220994475138122, 373: 0.5192307692307693, 375: 0.6077170418006431, 380: 0.6774193548387096, 385: 0.6176470588235294, 390: 0.6450511945392492, 395: 0.5094339622641509, 402: 0.5163934426229508, 404: 0.5094339622641509, 411: 0.5080645161290323, 420: 0.5121951219512195, 432: 0.532394366197183, 433: 0.5797546012269938, 434: 0.5206611570247934, 435: 0.5369318181818182, 436: 0.5264623955431755, 437: 0.5709969788519638, 438: 0.5415472779369628, 439: 0.525, 450: 0.5431034482758621, 451: 0.5192307692307693, 452: 0.5692771084337349, 461: 0.5135869565217391, 471: 0.546242774566474, 475: 0.6494845360824743, 481: 0.546242774566474, 482: 0.5149863760217984, 483: 0.5178082191780822, 484: 0.5206611570247934, 490: 0.5851393188854489, 500: 0.5354107648725213, 501: 0.6038338658146964, 510: 0.5797546012269938, 516: 0.5163934426229508, 517: 0.5206611570247934, 522: 0.5135869565217391, 530: 0.627906976744186, 531: 0.5220994475138122, 540: 0.5692771084337349, 541: 0.5542521994134897, 551: 0.5591715976331361, 552: 0.5887850467289719, 553: 0.5264623955431755, 560: 0.6654929577464789, 565: 0.54, 570: 0.5094339622641509, 571: 0.5149863760217984, 572: 0.5080645161290323, 580: 0.525, 581: 0.49606299212598426, 590: 0.5135869565217391, 591: 0.5013262599469496, 600: 0.6237623762376238, 615: 0.63, 616: 0.5962145110410094, 625: 0.5815384615384616, 640: 0.6517241379310345, 651: 0.7440944881889764, 652: 0.5943396226415094, 660: 0.6057692307692307, 663: 0.574468085106383, 666: 0.6363636363636364, 670: 0.6428571428571429, 679: 0.5692771084337349, 690: 0.6019108280254777, 692: 0.5279329608938548, 694: 0.5510204081632653, 696: 0.5962145110410094, 698: 0.5478260869565217, 700: 0.5446685878962536, 701: 0.5135869565217391, 702: 0.5121951219512195, 703: 0.5149863760217984, 704: 0.5354107648725213, 705: 0.5575221238938053, 710: 0.84375, 712: 0.532394366197183, 732: 0.6823104693140795, 740: 0.7620967741935484, 750: 0.7159090909090909, 770: 0.63, 771: 0.5762195121951219, 775: 0.5369318181818182, 780: 0.5510204081632653, 790: 0.5279329608938548, 800: 0.6, 811: 0.5369318181818182, 812: 0.5235457063711911, 816: 0.5833333333333334, 820: 0.5943396226415094, 830: 0.564179104477612, 835: 0.5338983050847458, 840: 0.5943396226415094, 850: 0.63, 900: 0.6385135135135135, 910: 0.525, 920: 0.5658682634730539, 940: 0.5067024128686327, 950: 0.5121951219512195, 983: 0.4909090909090909, 986: 0.4909090909090909, 987: 0.4934725848563969, 990: 0.5, 40: 0.6450511945392492, 630: 0.6798561151079137, 645: 0.6038338658146964, 620: 0.65625, 731: 0.5779816513761468, 713: 0.4543269230769231, 781: 0.46782178217821785, 935: 0.49606299212598426, 955: 0.48586118251928023, 221: 0.4921875, 223: 0.4748743718592965, 331: 0.4896373056994819, 403: 0.4796954314720812, 520: 0.5135869565217391, 760: 0.42376681614349776, 946: 0.4621026894865526, 970: 0.3129139072847682}"
23,dip_exchange,2000,eigenvector_centrality,190,0.059988243814601404,"{2: 0.1488497303512011, 20: 0.1325800047176453, 31: 0.005941048447703625, 41: 0.03248260937378869, 42: 0.03956516913337781, 51: 0.04078959394862583, 52: 0.0329822103145799, 53: 0.017235755532085093, 54: 0.00943086191337753, 55: 0.009551195230212159, 56: 0.013541903556136756, 57: 0.009551195230212159, 58: 0.011458984719895803, 60: 0.007468276393971206, 70: 0.10052282869048618, 80: 0.016473988992516727, 90: 0.04970004896186932, 91: 0.04009339057998194, 92: 0.037332917664153094, 93: 0.054499524180985644, 94: 0.058501273645408795, 95: 0.05989239493437234, 100: 0.08490038286207564, 101: 0.09891871735276442, 110: 0.02052045123570863, 115: 0.0237598309364562, 130: 0.06173458647352488, 135: 0.08160377931374699, 140: 0.12178083462238332, 145: 0.0542441648030893, 150: 0.04264347689739267, 155: 0.08740887023790023, 160: 0.1091556999420951, 165: 0.07089656977277282, 200: 0.14469640613467002, 205: 0.07333570983607157, 210: 0.12665828895874995, 211: 0.14939868349890273, 212: 0.038644572161523276, 220: 0.15058760419891573, 225: 0.12133920145131674, 230: 0.12655075871389063, 232: 0.008022040645058107, 235: 0.09767073222830662, 255: 0.15011218309325283, 290: 0.11817427795146342, 305: 0.12720405976456636, 310: 0.11148688361211712, 316: 0.11221481995373221, 317: 0.08364311996850395, 325: 0.14076826145185295, 338: 0.032574181466212236, 339: 0.05085486027887193, 343: 0.033663551144424375, 344: 0.06521553227665747, 345: 0.10718770966866416, 346: 0.06027861330709732, 349: 0.04383441096143397, 350: 0.10420800787753817, 352: 0.052880400409738584, 355: 0.10732061127624752, 359: 0.02599257257300502, 360: 0.1226976047296127, 365: 0.14938104458072107, 366: 0.03731935713942057, 367: 0.04408383061447609, 368: 0.040863594754393044, 369: 0.08168594569711544, 370: 0.047872940916412025, 371: 0.032668774097005714, 372: 0.03217658357173915, 373: 0.02941772479812488, 375: 0.09895563358128709, 380: 0.12272092165163896, 385: 0.0999873090103666, 390: 0.1093701672059584, 395: 0.02049930967595445, 402: 0.024899862789839623, 404: 0.020322651855222168, 411: 0.01795363954272724, 420: 0.01607970002801913, 432: 0.038063004665218746, 433: 0.07132158544332065, 434: 0.030224529692938783, 435: 0.042633439917013814, 436: 0.03384685978955592, 437: 0.0657324688525683, 438: 0.047059101233345085, 439: 0.03426503488619794, 450: 0.04559905887005485, 451: 0.02596902126906284, 452: 0.06648030629870946, 461: 0.024933693556629638, 471: 0.049207806429689235, 475: 0.1082745433977895, 481: 0.051057691350223595, 482: 0.02550302850476114, 483: 0.024776214643264603, 484: 0.027231242883736507, 490: 0.07364121179363091, 500: 0.04347661099382377, 501: 0.08969974277179865, 510: 0.07339533239088371, 516: 0.02805744053897497, 517: 0.03081339072461416, 522: 0.023560244736988423, 530: 0.09453414532945738, 531: 0.03179935779101463, 540: 0.06567913462923862, 541: 0.056973643923408715, 551: 0.060058033133402695, 552: 0.0834911762948585, 553: 0.030129431793244968, 560: 0.11790437992498265, 565: 0.04514412843460253, 570: 0.018902249917297387, 571: 0.023423471684872257, 572: 0.01508645922904237, 580: 0.03514683744203439, 581: 0.007108844138256283, 590: 0.022210294061860744, 591: 0.012116197899381618, 600: 0.10051024820655699, 615: 0.10004706319312276, 616: 0.08780046396201859, 625: 0.0756486967711898, 640: 0.11253333090066019, 651: 0.13580295882622173, 652: 0.08719387280976759, 660: 0.0927011832642843, 663: 0.0786219020666157, 666: 0.10019613853973981, 670: 0.10205714602812797, 679: 0.0697713851121169, 690: 0.0904704306504891, 692: 0.03796800820708136, 694: 0.05596138898630294, 696: 0.08540841415185653, 698: 0.051260655919996054, 700: 0.05099260959758304, 701: 0.024102811727256097, 702: 0.01899816939183739, 703: 0.022074453830098317, 704: 0.039319358589274295, 705: 0.05910889690279956, 710: 0.14627306480010802, 712: 0.03727859576409552, 732: 0.12199670063719789, 740: 0.13957745683919903, 750: 0.12925554785497376, 770: 0.10106498480426976, 771: 0.07027389033380327, 775: 0.045211452286168644, 780: 0.056973379327967165, 790: 0.03714577564397596, 800: 0.08970027014433868, 811: 0.04253650651728074, 812: 0.03161720614649636, 816: 0.07719853807373252, 820: 0.08403988998706059, 830: 0.0655512334525777, 835: 0.03911721287557379, 840: 0.08604983295963821, 850: 0.10603428329117362, 900: 0.1006558365859829, 910: 0.02919620973913232, 920: 0.06128964978845856, 940: 0.010934498679357915, 950: 0.01959979976201823, 983: 0.004169377709467656, 986: 0.004169377709467656, 987: 0.007463916780797204, 990: 0.00845533416641905, 40: 0.10164023412810139, 630: 0.1179446255793425, 645: 0.08225565247608103, 620: 0.10398029370692767, 731: 0.06417596627840391, 713: 0.010624037882112788, 781: 0.0070024870622702904, 935: 0.008413995767617533, 955: 0.006314500710592854, 221: 0.011693913715786791, 223: 0.005548078219252261, 331: 0.007918464920626643, 403: 0.004508425820261352, 520: 0.03060995862641639, 760: 0.005293696133894903, 946: 0.004297144600181941, 970: 0.00014812552360009471}"
24,dir_alliances,1925,degree_centrality,26,0.12615384615384617,"{200: 0.28, 235: 0.04, 130: 0.04, 145: 0.04, 315: 0.2, 345: 0.12, 211: 0.16, 220: 0.32, 290: 0.08, 365: 0.08, 630: 0.08, 640: 0.08, 700: 0.08, 360: 0.12, 2: 0.12, 740: 0.12, 305: 0.04, 90: 0.16, 91: 0.16, 92: 0.16, 93: 0.16, 94: 0.16, 366: 0.04, 367: 0.04, 325: 0.24, 255: 0.16}"
25,dir_alliances,1925,closeness_centrality,26,0.1791659613730921,"{200: 0.30315789473684207, 235: 0.192, 130: 0.04, 145: 0.04, 315: 0.288, 345: 0.24, 211: 0.2618181818181818, 220: 0.36, 290: 0.24, 365: 0.09, 630: 0.09, 640: 0.09, 700: 0.09, 360: 0.20571428571428568, 2: 0.24, 740: 0.24, 305: 0.1858064516129032, 90: 0.16, 91: 0.16, 92: 0.16, 93: 0.16, 94: 0.16, 366: 0.04, 367: 0.04, 325: 0.31999999999999995, 255: 0.2618181818181818}"
26,dir_alliances,1925,eigenvector_centrality,26,0.12165973772578943,"{200: 0.42439435421668714, 235: 0.08668268703528197, 130: 5.457945501654877e-28, 145: 5.457945501654877e-28, 315: 0.23946395361247536, 345: 0.151420214042971, 211: 0.33180185036766113, 220: 0.47019115128232497, 290: 0.11723449255121707, 365: 5.946082916631788e-18, 630: 5.946082916631788e-18, 640: 5.946082916631788e-18, 700: 5.946082916631788e-18, 360: 0.10378340418966656, 2: 0.2296191779415679, 740: 0.2296191779415679, 305: 0.04891059162541091, 90: 2.6279051691176852e-05, 91: 2.6279051691176852e-05, 92: 2.6279051691176852e-05, 93: 2.6279051691176852e-05, 94: 2.6279051691176852e-05, 366: 5.457945501654877e-28, 367: 5.457945501654877e-28, 325: 0.3980988804375761, 255: 0.33180185036766113}"
27,dir_alliances,1950,degree_centrality,55,0.22087542087542092,"{200: 0.2777777777777778, 235: 0.2222222222222222, 130: 0.37037037037037035, 145: 0.37037037037037035, 365: 0.2037037037037037, 700: 0.07407407407407407, 645: 0.18518518518518517, 670: 0.1111111111111111, 678: 0.1111111111111111, 315: 0.07407407407407407, 712: 0.018518518518518517, 651: 0.12962962962962962, 630: 0.05555555555555555, 640: 0.05555555555555555, 150: 0.37037037037037035, 230: 0.018518518518518517, 100: 0.37037037037037035, 101: 0.37037037037037035, 900: 0.018518518518518517, 920: 0.018518518518518517, 220: 0.2222222222222222, 652: 0.1111111111111111, 660: 0.1111111111111111, 663: 0.12962962962962962, 290: 0.09259259259259259, 2: 0.5740740740740741, 40: 0.37037037037037035, 41: 0.37037037037037035, 42: 0.37037037037037035, 70: 0.37037037037037035, 90: 0.37037037037037035, 91: 0.37037037037037035, 92: 0.37037037037037035, 93: 0.37037037037037035, 94: 0.37037037037037035, 95: 0.37037037037037035, 135: 0.37037037037037035, 140: 0.37037037037037035, 155: 0.37037037037037035, 160: 0.37037037037037035, 165: 0.37037037037037035, 339: 0.018518518518518517, 355: 0.07407407407407407, 310: 0.09259259259259259, 360: 0.07407407407407407, 210: 0.2037037037037037, 211: 0.2037037037037037, 212: 0.2037037037037037, 375: 0.018518518518518517, 20: 0.2037037037037037, 325: 0.2037037037037037, 385: 0.2037037037037037, 390: 0.2037037037037037, 395: 0.2037037037037037, 710: 0.018518518518518517}"
28,dir_alliances,1950,closeness_centrality,55,0.37515166415564755,"{200: 0.5563786008230451, 235: 0.4593951749915053, 130: 0.4104432301153612, 145: 0.4104432301153612, 365: 0.4243565599497803, 700: 0.327281529895909, 645: 0.40059259259259256, 670: 0.2928308425384448, 678: 0.2928308425384448, 315: 0.30165104863900044, 712: 0.2962962962962963, 651: 0.39120370370370366, 630: 0.3053297199638663, 640: 0.3053297199638663, 150: 0.4104432301153612, 230: 0.31296296296296294, 100: 0.4104432301153612, 101: 0.4104432301153612, 900: 0.018518518518518517, 920: 0.018518518518518517, 220: 0.5057987280209503, 652: 0.2928308425384448, 660: 0.2928308425384448, 663: 0.39120370370370366, 290: 0.3053297199638663, 2: 0.5563786008230451, 40: 0.4104432301153612, 41: 0.4104432301153612, 42: 0.4104432301153612, 70: 0.4104432301153612, 90: 0.4104432301153612, 91: 0.4104432301153612, 92: 0.4104432301153612, 93: 0.4104432301153612, 94: 0.4104432301153612, 95: 0.4104432301153612, 135: 0.4104432301153612, 140: 0.4104432301153612, 155: 0.4104432301153612, 160: 0.4104432301153612, 165: 0.4104432301153612, 339: 0.23182441700960216, 355: 0.3034792368125701, 310: 0.3053297199638663, 360: 0.30165104863900044, 210: 0.4552188552188552, 211: 0.4552188552188552, 212: 0.4552188552188552, 375: 0.2962962962962963, 20: 0.4552188552188552, 325: 0.4552188552188552, 385: 0.4552188552188552, 390: 0.4552188552188552, 395: 0.4552188552188552, 710: 0.2962962962962963}"
