483,471,"contiguity_type",1,"contiguity",2000
483,475,"contiguity_type",3,"contiguity",1975
483,475,"contiguity_type",3,"contiguity",2000
483,482,"contiguity_type",1,"contiguity",1975
483,482,"contiguity_type",1,"contiguity",2000
483,620,"contiguity_type",1,"contiguity",1975
483,620,"contiguity_type",1,"contiguity",2000
483,625,"contiguity_type",1,"contiguity",1975
483,625,"contiguity_type",1,"contiguity",2000
581,510,"contiguity_type",5,"contiguity",1975
581,510,"contiguity_type",5,"contiguity",2000
581,541,"contiguity_type",5,"contiguity",1975
581,541,"contiguity_type",5,"contiguity",2000
581,580,"contiguity_type",5,"contiguity",1975
581,580,"contiguity_type",5,"contiguity",2000
581,591,"contiguity_type",5,"contiguity",2000
484,471,"contiguity_type",1,"contiguity",1975
484,471,"contiguity_type",1,"contiguity",2000
484,481,"contiguity_type",1,"contiguity",1975
484,481,"contiguity_type",1,"contiguity",2000
484,482,"contiguity_type",1,"contiguity",1975
484,482,"contiguity_type",1,"contiguity",2000
484,490,"contiguity_type",1,"contiguity",1975
484,490,"contiguity_type",1,"contiguity",2000
484,540,"contiguity_type",1,"contiguity",1975
484,540,"contiguity_type",1,"contiguity",2000
54,53,"contiguity_type",5,"contiguity",2000
54,55,"contiguity_type",5,"contiguity",2000
54,56,"contiguity_type",4,"contiguity",2000
54,57,"contiguity_type",5,"contiguity",2000
54,60,"contiguity_type",5,"contiguity",2000
54,101,"contiguity_type",4,"contiguity",2000
411,403,"contiguity_type",4,"contiguity",1975
411,403,"contiguity_type",4,"contiguity",2000
411,471,"contiguity_type",1,"contiguity",1975
411,471,"contiguity_type",1,"contiguity",2000
411,475,"contiguity_type",4,"contiguity",1975
411,475,"contiguity_type",4,"contiguity",2000
411,481,"contiguity_type",1,"contiguity",1975
411,481,"contiguity_type",1,"contiguity",2000
531,522,"contiguity_type",1,"contiguity",2000
531,530,"contiguity_type",1,"contiguity",2000
531,625,"contiguity_type",1,"contiguity",2000
531,670,"contiguity_type",4,"contiguity",2000
531,679,"contiguity_type",2,"contiguity",2000
987,850,"contiguity_type",5,"contiguity",2000
987,910,"contiguity_type",5,"contiguity",2000
987,986,"contiguity_type",4,"contiguity",2000
950,947,"contiguity_type",5,"contiguity",2000
950,955,"contiguity_type",5,"contiguity",2000
481,403,"contiguity_type",4,"contiguity",1975
481,403,"contiguity_type",4,"contiguity",2000
481,411,"contiguity_type",1,"contiguity",1975
481,411,"contiguity_type",1,"contiguity",2000
481,471,"contiguity_type",1,"contiguity",1975
481,471,"contiguity_type",1,"contiguity",2000
481,475,"contiguity_type",5,"contiguity",1975
481,475,"contiguity_type",5,"contiguity",2000
481,484,"contiguity_type",1,"contiguity",1975
481,484,"contiguity_type",1,"contiguity",2000
481,540,"contiguity_type",5,"contiguity",1975
481,540,"contiguity_type",5,"contiguity",2000
420,433,"contiguity_type",1,"contiguity",1975
420,433,"contiguity_type",1,"contiguity",2000
55,52,"contiguity_type",4,"contiguity",1975
55,52,"contiguity_type",4,"contiguity",2000
55,53,"contiguity_type",4,"contiguity",1975
55,53,"contiguity_type",4,"contiguity",2000
55,54,"contiguity_type",5,"contiguity",2000
55,57,"contiguity_type",2,"contiguity",2000
55,58,"contiguity_type",5,"contiguity",2000
55,60,"contiguity_type",5,"contiguity",2000
55,101,"contiguity_type",4,"contiguity",1975
55,101,"contiguity_type",4,"contiguity",2000
55,110,"contiguity_type",5,"contiguity",1975
55,110,"contiguity_type",5,"contiguity",2000
438,404,"contiguity_type",1,"contiguity",1975
438,404,"contiguity_type",1,"contiguity",2000
438,432,"contiguity_type",1,"contiguity",1975
438,432,"contiguity_type",1,"contiguity",2000
438,433,"contiguity_type",1,"contiguity",1975
438,433,"contiguity_type",1,"contiguity",2000
438,437,"contiguity_type",1,"contiguity",1975
438,437,"contiguity_type",1,"contiguity",2000
438,450,"contiguity_type",1,"contiguity",1975
438,450,"contiguity_type",1,"contiguity",2000
438,451,"contiguity_type",1,"contiguity",1975
438,451,"contiguity_type",1,"contiguity",2000
404,433,"contiguity_type",1,"contiguity",1975
404,433,"contiguity_type",1,"contiguity",2000
404,438,"contiguity_type",1,"contiguity",1975
404,438,"contiguity_type",1,"contiguity",2000
110,52,"contiguity_type",4,"contiguity",1975
110,52,"contiguity_type",4,"contiguity",2000
110,53,"contiguity_type",5,"contiguity",1975
110,53,"contiguity_type",5,"contiguity",2000
110,55,"contiguity_type",5,"contiguity",1975
110,55,"contiguity_type",5,"contiguity",2000
110,56,"contiguity_type",5,"contiguity",2000
110,57,"contiguity_type",5,"contiguity",2000
110,101,"contiguity_type",1,"contiguity",1975
110,101,"contiguity_type",1,"contiguity",2000
110,115,"contiguity_type",1,"contiguity",1975
110,115,"contiguity_type",1,"contiguity",2000
110,140,"contiguity_type",1,"contiguity",1975
110,140,"contiguity_type",1,"contiguity",2000
41,31,"contiguity_type",4,"contiguity",1975
41,31,"contiguity_type",4,"contiguity",2000
41,40,"contiguity_type",4,"contiguity",1950
41,40,"contiguity_type",4,"contiguity",1975
41,40,"contiguity_type",4,"contiguity",2000
41,42,"contiguity_type",1,"contiguity",1950
41,42,"contiguity_type",1,"contiguity",1975
41,42,"contiguity_type",1,"contiguity",2000
41,51,"contiguity_type",4,"contiguity",1975
41,51,"contiguity_type",4,"contiguity",2000
41,100,"contiguity_type",5,"contiguity",1950
41,100,"contiguity_type",5,"contiguity",1975
41,100,"contiguity_type",5,"contiguity",2000
946,947,"contiguity_type",5,"contiguity",2000
946,970,"contiguity_type",5,"contiguity",2000
946,983,"contiguity_type",5,"contiguity",2000
570,560,"contiguity_type",1,"contiguity",1975
570,560,"contiguity_type",1,"contiguity",2000
223,225,"contiguity_type",1,"contiguity",2000
223,305,"contiguity_type",1,"contiguity",2000
983,946,"contiguity_type",5,"contiguity",2000
435,432,"contiguity_type",1,"contiguity",1975
435,432,"contiguity_type",1,"contiguity",2000
435,433,"contiguity_type",1,"contiguity",1975
435,433,"contiguity_type",1,"contiguity",2000
435,600,"contiguity_type",1,"contiguity",2000
435,615,"contiguity_type",1,"contiguity",1975
435,615,"contiguity_type",1,"contiguity",2000
221,220,"contiguity_type",1,"contiguity",2000
221,230,"contiguity_type",5,"contiguity",2000
221,325,"contiguity_type",4,"contiguity",2000
565,540,"contiguity_type",1,"contiguity",2000
565,551,"contiguity_type",1,"contiguity",2000
565,560,"contiguity_type",1,"contiguity",2000
565,571,"contiguity_type",1,"contiguity",2000
970,946,"contiguity_type",5,"contiguity",2000
986,840,"contiguity_type",5,"contiguity",2000
986,850,"contiguity_type",4,"contiguity",2000
986,987,"contiguity_type",4,"contiguity",2000
517,490,"contiguity_type",1,"contiguity",1975
517,490,"contiguity_type",1,"contiguity",2000
517,500,"contiguity_type",1,"contiguity",1975
517,500,"contiguity_type",1,"contiguity",2000
517,510,"contiguity_type",1,"contiguity",1975
517,510,"contiguity_type",1,"contiguity",2000
517,516,"contiguity_type",1,"contiguity",1975
517,516,"contiguity_type",1,"contiguity",2000
331,325,"contiguity_type",1,"contiguity",2000
403,411,"contiguity_type",4,"contiguity",1975
403,411,"contiguity_type",4,"contiguity",2000
403,471,"contiguity_type",5,"contiguity",1975
403,471,"contiguity_type",5,"contiguity",2000
403,475,"contiguity_type",5,"contiguity",1975
403,475,"contiguity_type",5,"contiguity",2000
403,481,"contiguity_type",4,"contiguity",1975
403,481,"contiguity_type",4,"contiguity",2000
591,510,"contiguity_type",5,"contiguity",2000
591,541,"contiguity_type",5,"contiguity",2000
591,580,"contiguity_type",5,"contiguity",2000
591,581,"contiguity_type",5,"contiguity",2000
591,590,"contiguity_type",5,"contiguity",2000
451,438,"contiguity_type",1,"contiguity",1975
451,438,"contiguity_type",1,"contiguity",2000
451,450,"contiguity_type",1,"contiguity",1975
451,450,"contiguity_type",1,"contiguity",2000
940,910,"contiguity_type",2,"contiguity",2000
940,935,"contiguity_type",4,"contiguity",2000
520,501,"contiguity_type",1,"contiguity",1975
520,501,"contiguity_type",1,"contiguity",2000
520,510,"contiguity_type",5,"contiguity",1975
520,510,"contiguity_type",5,"contiguity",2000
520,522,"contiguity_type",1,"contiguity",2000
520,530,"contiguity_type",1,"contiguity",1975
520,530,"contiguity_type",1,"contiguity",2000
520,678,"contiguity_type",4,"contiguity",1975
520,679,"contiguity_type",4,"contiguity",2000
520,680,"contiguity_type",4,"contiguity",1975
520,698,"contiguity_type",5,"contiguity",1975
520,698,"contiguity_type",5,"contiguity",2000
60,42,"contiguity_type",5,"contiguity",2000
60,54,"contiguity_type",5,"contiguity",2000
60,55,"contiguity_type",5,"contiguity",2000
60,56,"contiguity_type",5,"contiguity",2000
60,57,"contiguity_type",5,"contiguity",2000
60,58,"contiguity_type",3,"contiguity",2000
60,101,"contiguity_type",4,"contiguity",2000
56,52,"contiguity_type",5,"contiguity",2000
56,53,"contiguity_type",4,"contiguity",2000
56,54,"contiguity_type",4,"contiguity",2000
56,57,"contiguity_type",3,"contiguity",2000
56,58,"contiguity_type",5,"contiguity",2000
56,60,"contiguity_type",5,"contiguity",2000
56,101,"contiguity_type",5,"contiguity",2000
56,110,"contiguity_type",5,"contiguity",2000
57,52,"contiguity_type",4,"contiguity",2000
57,53,"contiguity_type",4,"contiguity",2000
57,54,"contiguity_type",5,"contiguity",2000
57,55,"contiguity_type",2,"contiguity",2000
57,56,"contiguity_type",3,"contiguity",2000
57,58,"contiguity_type",5,"contiguity",2000
57,60,"contiguity_type",5,"contiguity",2000
57,101,"contiguity_type",4,"contiguity",2000
57,110,"contiguity_type",5,"contiguity",2000
115,52,"contiguity_type",5,"contiguity",1975
115,52,"contiguity_type",5,"contiguity",2000
115,110,"contiguity_type",1,"contiguity",1975
115,110,"contiguity_type",1,"contiguity",2000
115,140,"contiguity_type",1,"contiguity",1975
115,140,"contiguity_type",1,"contiguity",2000
572,541,"contiguity_type",1,"contiguity",1975
572,541,"contiguity_type",1,"contiguity",2000
572,560,"contiguity_type",1,"contiguity",1975
572,560,"contiguity_type",1,"contiguity",2000
955,950,"contiguity_type",5,"contiguity",2000
955,990,"contiguity_type",5,"contiguity",2000
947,946,"contiguity_type",5,"contiguity",2000
947,950,"contiguity_type",5,"contiguity",2000
935,940,"contiguity_type",4,"contiguity",2000
678,520,"contiguity_type",4,"contiguity",1975
678,530,"contiguity_type",2,"contiguity",1975
678,625,"contiguity_type",5,"contiguity",1975
678,670,"contiguity_type",1,"contiguity",1950
678,670,"contiguity_type",1,"contiguity",1975
678,680,"contiguity_type",1,"contiguity",1975
680,520,"contiguity_type",4,"contiguity",1975
680,530,"contiguity_type",3,"contiguity",1975
680,625,"contiguity_type",5,"contiguity",1975
680,670,"contiguity_type",1,"contiguity",1975
680,678,"contiguity_type",1,"contiguity",1975
680,698,"contiguity_type",1,"contiguity",1975
345,305,"contiguity_type",1,"contiguity",1925
345,305,"contiguity_type",1,"contiguity",1975
345,310,"contiguity_type",1,"contiguity",1925
345,310,"contiguity_type",1,"contiguity",1950
345,310,"contiguity_type",1,"contiguity",1975
345,310,"contiguity_type",1,"contiguity",2000
345,325,"contiguity_type",1,"contiguity",1925
345,325,"contiguity_type",1,"contiguity",1950
345,325,"contiguity_type",1,"contiguity",1975
345,325,"contiguity_type",4,"contiguity",2000
345,339,"contiguity_type",1,"contiguity",1925
345,339,"contiguity_type",1,"contiguity",1950
345,339,"contiguity_type",1,"contiguity",1975
345,339,"contiguity_type",1,"contiguity",2000
345,343,"contiguity_type",1,"contiguity",2000
345,344,"contiguity_type",1,"contiguity",2000
345,346,"contiguity_type",1,"contiguity",2000
345,350,"contiguity_type",1,"contiguity",1925
345,350,"contiguity_type",1,"contiguity",1950
345,350,"contiguity_type",1,"contiguity",1975
345,355,"contiguity_type",1,"contiguity",1925
345,355,"contiguity_type",1,"contiguity",1950
345,355,"contiguity_type",1,"contiguity",1975
345,355,"contiguity_type",1,"contiguity",2000
345,360,"contiguity_type",1,"contiguity",1925
345,360,"contiguity_type",1,"contiguity",1950
345,360,"contiguity_type",1,"contiguity",1975
345,360,"contiguity_type",1,"contiguity",2000
700,365,"contiguity_type",1,"contiguity",1925
700,365,"contiguity_type",1,"contiguity",1950
700,365,"contiguity_type",1,"contiguity",1975
700,630,"contiguity_type",1,"contiguity",1925
700,630,"contiguity_type",1,"contiguity",1950
700,630,"contiguity_type",1,"contiguity",1975
700,630,"contiguity_type",1,"contiguity",2000
700,701,"contiguity_type",1,"contiguity",2000
700,702,"contiguity_type",1,"contiguity",2000
700,704,"contiguity_type",1,"contiguity",2000
700,710,"contiguity_type",1,"contiguity",1925
700,710,"contiguity_type",1,"contiguity",1950
700,710,"contiguity_type",1,"contiguity",1975
700,710,"contiguity_type",1,"contiguity",2000
700,770,"contiguity_type",1,"contiguity",1950
700,770,"contiguity_type",1,"contiguity",1975
700,770,"contiguity_type",1,"contiguity",2000
339,325,"contiguity_type",4,"contiguity",1925
339,325,"contiguity_type",4,"contiguity",1950
339,325,"contiguity_type",4,"contiguity",1975
339,325,"contiguity_type",4,"contiguity",2000
339,338,"contiguity_type",5,"contiguity",1975
339,338,"contiguity_type",5,"contiguity",2000
339,343,"contiguity_type",1,"contiguity",2000
339,344,"contiguity_type",4,"contiguity",2000
339,345,"contiguity_type",1,"contiguity",1925
339,345,"contiguity_type",1,"contiguity",1950
339,345,"contiguity_type",1,"contiguity",1975
339,345,"contiguity_type",1,"contiguity",2000
339,350,"contiguity_type",1,"contiguity",1925
339,350,"contiguity_type",1,"contiguity",1950
339,350,"contiguity_type",1,"contiguity",1975
339,350,"contiguity_type",1,"contiguity",2000
615,220,"contiguity_type",5,"contiguity",1975
615,220,"contiguity_type",5,"contiguity",2000
615,230,"contiguity_type",4,"contiguity",1975
615,230,"contiguity_type",4,"contiguity",2000
615,325,"contiguity_type",4,"contiguity",1975
615,325,"contiguity_type",4,"contiguity",2000
615,432,"contiguity_type",1,"contiguity",1975
615,432,"contiguity_type",1,"contiguity",2000
615,435,"contiguity_type",1,"contiguity",1975
615,435,"contiguity_type",1,"contiguity",2000
615,436,"contiguity_type",1,"contiguity",1975
615,436,"contiguity_type",1,"contiguity",2000
615,600,"contiguity_type",1,"contiguity",1975
615,600,"contiguity_type",1,"contiguity",2000
615,616,"contiguity_type",1,"contiguity",1975
615,616,"contiguity_type",1,"contiguity",2000
615,620,"contiguity_type",1,"contiguity",1975
615,620,"contiguity_type",1,"contiguity",2000
540,481,"contiguity_type",5,"contiguity",1975
540,481,"contiguity_type",5,"contiguity",2000
540,484,"contiguity_type",1,"contiguity",1975
540,484,"contiguity_type",1,"contiguity",2000
540,490,"contiguity_type",1,"contiguity",1975
540,490,"contiguity_type",1,"contiguity",2000
540,551,"contiguity_type",1,"contiguity",1975
540,551,"contiguity_type",1,"contiguity",2000
540,565,"contiguity_type",1,"contiguity",2000
160,140,"contiguity_type",1,"contiguity",1925
160,140,"contiguity_type",1,"contiguity",1950
160,140,"contiguity_type",1,"contiguity",1975
160,140,"contiguity_type",1,"contiguity",2000
160,145,"contiguity_type",1,"contiguity",1925
160,145,"contiguity_type",1,"contiguity",1950
160,145,"contiguity_type",1,"contiguity",1975
160,145,"contiguity_type",1,"contiguity",2000
160,150,"contiguity_type",1,"contiguity",1925
160,150,"contiguity_type",1,"contiguity",1950
160,150,"contiguity_type",1,"contiguity",1975
160,150,"contiguity_type",1,"contiguity",2000
160,155,"contiguity_type",1,"contiguity",1925
160,155,"contiguity_type",1,"contiguity",1950
160,155,"contiguity_type",1,"contiguity",1975
160,155,"contiguity_type",1,"contiguity",2000
160,165,"contiguity_type",1,"contiguity",1925
160,165,"contiguity_type",1,"contiguity",1950
160,165,"contiguity_type",1,"contiguity",1975
160,165,"contiguity_type",1,"contiguity",2000
371,372,"contiguity_type",1,"contiguity",2000
371,373,"contiguity_type",1,"contiguity",2000
371,630,"contiguity_type",1,"contiguity",2000
371,640,"contiguity_type",1,"contiguity",2000
900,850,"contiguity_type",5,"contiguity",1950
900,850,"contiguity_type",4,"contiguity",1975
900,850,"contiguity_type",4,"contiguity",2000
900,910,"contiguity_type",2,"contiguity",1975
900,910,"contiguity_type",2,"contiguity",2000
305,223,"contiguity_type",1,"contiguity",2000
305,225,"contiguity_type",1,"contiguity",1925
305,225,"contiguity_type",1,"contiguity",1975
305,225,"contiguity_type",1,"contiguity",2000
305,255,"contiguity_type",1,"contiguity",1925
305,255,"contiguity_type",1,"contiguity",2000
305,260,"contiguity_type",1,"contiguity",1975
305,310,"contiguity_type",1,"contiguity",1925
305,310,"contiguity_type",1,"contiguity",1975
305,310,"contiguity_type",1,"contiguity",2000
305,315,"contiguity_type",1,"contiguity",1925
305,315,"contiguity_type",1,"contiguity",1975
305,316,"contiguity_type",1,"contiguity",2000
305,317,"contiguity_type",1,"contiguity",2000
305,325,"contiguity_type",1,"contiguity",1925
305,325,"contiguity_type",1,"contiguity",1975
305,325,"contiguity_type",1,"contiguity",2000
305,345,"contiguity_type",1,"contiguity",1925
305,345,"contiguity_type",1,"contiguity",1975
305,349,"contiguity_type",1,"contiguity",2000
373,365,"contiguity_type",1,"contiguity",2000
373,371,"contiguity_type",1,"contiguity",2000
373,372,"contiguity_type",1,"contiguity",2000
373,630,"contiguity_type",1,"contiguity",2000
373,640,"contiguity_type",1,"contiguity",2000
373,701,"contiguity_type",4,"contiguity",2000
373,705,"contiguity_type",4,"contiguity",2000
31,2,"contiguity_type",4,"contiguity",1975
31,2,"contiguity_type",4,"contiguity",2000
31,40,"contiguity_type",4,"contiguity",1975
31,40,"contiguity_type",4,"contiguity",2000
31,41,"contiguity_type",4,"contiguity",1975
31,41,"contiguity_type",4,"contiguity",2000
31,42,"contiguity_type",4,"contiguity",1975
31,42,"contiguity_type",4,"contiguity",2000
31,51,"contiguity_type",5,"contiguity",1975
31,51,"contiguity_type",5,"contiguity",2000
692,630,"contiguity_type",4,"contiguity",1975
692,630,"contiguity_type",4,"contiguity",2000
692,645,"contiguity_type",5,"contiguity",1975
692,645,"contiguity_type",5,"contiguity",2000
692,670,"contiguity_type",3,"contiguity",1975
692,670,"contiguity_type",1,"contiguity",2000
692,690,"contiguity_type",5,"contiguity",1975
692,690,"contiguity_type",5,"contiguity",2000
692,694,"contiguity_type",3,"contiguity",1975
692,694,"contiguity_type",3,"contiguity",2000
692,696,"contiguity_type",5,"contiguity",1975
692,696,"contiguity_type",5,"contiguity",2000
692,698,"contiguity_type",5,"contiguity",1975
692,698,"contiguity_type",5,"contiguity",2000
771,750,"contiguity_type",1,"contiguity",1975
771,750,"contiguity_type",1,"contiguity",2000
771,775,"contiguity_type",1,"contiguity",1975
771,775,"contiguity_type",1,"contiguity",2000
53,52,"contiguity_type",4,"contiguity",1975
53,52,"contiguity_type",4,"contiguity",2000
53,54,"contiguity_type",5,"contiguity",2000
53,55,"contiguity_type",4,"contiguity",1975
53,55,"contiguity_type",4,"contiguity",2000
53,56,"contiguity_type",4,"contiguity",2000
53,57,"contiguity_type",4,"contiguity",2000
53,58,"contiguity_type",5,"contiguity",2000
53,101,"contiguity_type",5,"contiguity",1975
53,101,"contiguity_type",5,"contiguity",2000
53,110,"contiguity_type",5,"contiguity",1975
53,110,"contiguity_type",5,"contiguity",2000
370,290,"contiguity_type",1,"contiguity",2000
370,365,"contiguity_type",1,"contiguity",2000
370,367,"contiguity_type",1,"contiguity",2000
370,368,"contiguity_type",1,"contiguity",2000
370,369,"contiguity_type",1,"contiguity",2000
211,200,"contiguity_type",4,"contiguity",1925
211,200,"contiguity_type",4,"contiguity",1950
211,200,"contiguity_type",4,"contiguity",1975
211,200,"contiguity_type",4,"contiguity",2000
211,210,"contiguity_type",1,"contiguity",1925
211,210,"contiguity_type",1,"contiguity",1950
211,210,"contiguity_type",1,"contiguity",1975
211,210,"contiguity_type",1,"contiguity",2000
211,212,"contiguity_type",1,"contiguity",1925
211,212,"contiguity_type",1,"contiguity",1950
211,212,"contiguity_type",1,"contiguity",1975
211,212,"contiguity_type",1,"contiguity",2000
211,220,"contiguity_type",1,"contiguity",1925
211,220,"contiguity_type",1,"contiguity",1950
211,220,"contiguity_type",1,"contiguity",1975
211,220,"contiguity_type",1,"contiguity",2000
211,255,"contiguity_type",1,"contiguity",1925
211,255,"contiguity_type",1,"contiguity",2000
211,260,"contiguity_type",1,"contiguity",1975
211,390,"contiguity_type",5,"contiguity",1925
211,390,"contiguity_type",5,"contiguity",1950
211,390,"contiguity_type",5,"contiguity",1975
211,390,"contiguity_type",5,"contiguity",2000
434,436,"contiguity_type",1,"contiguity",1975
434,436,"contiguity_type",1,"contiguity",2000
434,439,"contiguity_type",1,"contiguity",1975
434,439,"contiguity_type",1,"contiguity",2000
434,452,"contiguity_type",4,"contiguity",1975
434,452,"contiguity_type",4,"contiguity",2000
434,461,"contiguity_type",1,"contiguity",1975
434,461,"contiguity_type",1,"contiguity",2000
434,475,"contiguity_type",1,"contiguity",1975
434,475,"contiguity_type",1,"contiguity",2000
145,135,"contiguity_type",1,"contiguity",1925
145,135,"contiguity_type",1,"contiguity",1950
145,135,"contiguity_type",1,"contiguity",1975
145,135,"contiguity_type",1,"contiguity",2000
145,140,"contiguity_type",1,"contiguity",1925
145,140,"contiguity_type",1,"contiguity",1950
145,140,"contiguity_type",1,"contiguity",1975
145,140,"contiguity_type",1,"contiguity",2000
145,150,"contiguity_type",1,"contiguity",1925
145,150,"contiguity_type",1,"contiguity",1950
145,150,"contiguity_type",1,"contiguity",1975
145,150,"contiguity_type",1,"contiguity",2000
145,155,"contiguity_type",1,"contiguity",1925
145,155,"contiguity_type",1,"contiguity",1950
145,155,"contiguity_type",1,"contiguity",1975
145,155,"contiguity_type",1,"contiguity",2000
145,160,"contiguity_type",1,"contiguity",1925
145,160,"contiguity_type",1,"contiguity",1950
145,160,"contiguity_type",1,"contiguity",1975
145,160,"contiguity_type",1,"contiguity",2000
140,100,"contiguity_type",1,"contiguity",1925
140,100,"contiguity_type",1,"contiguity",1950
140,100,"contiguity_type",1,"contiguity",1975
140,100,"contiguity_type",1,"contiguity",2000
140,101,"contiguity_type",1,"contiguity",1925
140,101,"contiguity_type",1,"contiguity",1950
140,101,"contiguity_type",1,"contiguity",1975
140,101,"contiguity_type",1,"contiguity",2000
140,110,"contiguity_type",1,"contiguity",1975
140,110,"contiguity_type",1,"contiguity",2000
140,115,"contiguity_type",1,"contiguity",1975
140,115,"contiguity_type",1,"contiguity",2000
140,135,"contiguity_type",1,"contiguity",1925
140,135,"contiguity_type",1,"contiguity",1950
140,135,"contiguity_type",1,"contiguity",1975
140,135,"contiguity_type",1,"contiguity",2000
140,145,"contiguity_type",1,"contiguity",1925
140,145,"contiguity_type",1,"contiguity",1950
140,145,"contiguity_type",1,"contiguity",1975
140,145,"contiguity_type",1,"contiguity",2000
140,150,"contiguity_type",1,"contiguity",1925
140,150,"contiguity_type",1,"contiguity",1950
140,150,"contiguity_type",1,"contiguity",1975
140,150,"contiguity_type",1,"contiguity",2000
140,160,"contiguity_type",1,"contiguity",1925
140,160,"contiguity_type",1,"contiguity",1950
140,160,"contiguity_type",1,"contiguity",1975
140,160,"contiguity_type",1,"contiguity",2000
140,165,"contiguity_type",1,"contiguity",1925
140,165,"contiguity_type",1,"contiguity",1950
140,165,"contiguity_type",1,"contiguity",1975
140,165,"contiguity_type",1,"contiguity",2000
355,343,"contiguity_type",1,"contiguity",2000
355,345,"contiguity_type",1,"contiguity",1925
355,345,"contiguity_type",1,"contiguity",1950
355,345,"contiguity_type",1,"contiguity",1975
355,345,"contiguity_type",1,"contiguity",2000
355,350,"contiguity_type",1,"contiguity",1925
355,350,"contiguity_type",1,"contiguity",1950
355,350,"contiguity_type",1,"contiguity",1975
355,350,"contiguity_type",1,"contiguity",2000
355,360,"contiguity_type",1,"contiguity",1925
355,360,"contiguity_type",1,"contiguity",1950
355,360,"contiguity_type",1,"contiguity",1975
355,360,"contiguity_type",1,"contiguity",2000
355,365,"contiguity_type",5,"contiguity",1925
355,365,"contiguity_type",5,"contiguity",1950
355,365,"contiguity_type",5,"contiguity",1975
355,369,"contiguity_type",5,"contiguity",2000
355,640,"contiguity_type",1,"contiguity",1925
355,640,"contiguity_type",1,"contiguity",1950
355,640,"contiguity_type",1,"contiguity",1975
355,640,"contiguity_type",1,"contiguity",2000
439,432,"contiguity_type",1,"contiguity",1975
439,432,"contiguity_type",1,"contiguity",2000
439,434,"contiguity_type",1,"contiguity",1975
439,434,"contiguity_type",1,"contiguity",2000
439,436,"contiguity_type",1,"contiguity",1975
439,436,"contiguity_type",1,"contiguity",2000
439,437,"contiguity_type",1,"contiguity",1975
439,437,"contiguity_type",1,"contiguity",2000
439,452,"contiguity_type",1,"contiguity",1975
439,452,"contiguity_type",1,"contiguity",2000
439,461,"contiguity_type",1,"contiguity",1975
439,461,"contiguity_type",1,"contiguity",2000
811,800,"contiguity_type",1,"contiguity",1975
811,800,"contiguity_type",1,"contiguity",2000
811,812,"contiguity_type",1,"contiguity",1975
811,812,"contiguity_type",1,"contiguity",2000
811,816,"contiguity_type",1,"contiguity",1975
811,816,"contiguity_type",1,"contiguity",2000
811,817,"contiguity_type",1,"contiguity",1975
811,820,"contiguity_type",5,"contiguity",1975
811,820,"contiguity_type",5,"contiguity",2000
471,403,"contiguity_type",5,"contiguity",1975
471,403,"contiguity_type",5,"contiguity",2000
471,411,"contiguity_type",1,"contiguity",1975
471,411,"contiguity_type",1,"contiguity",2000
471,436,"contiguity_type",4,"contiguity",1975
471,436,"contiguity_type",4,"contiguity",2000
471,475,"contiguity_type",1,"contiguity",1975
471,475,"contiguity_type",1,"contiguity",2000
